20.5	0.7
20.51	0.708924893
20.52	0.694367987
20.53	0.836459692
20.54	0.771740447
20.55	0.835391952
20.56	0.826240444
20.57	0.8168406
20.58	0.833655247
20.59	0.837436278
20.6	0.785222407
20.61	0.82668405
20.62	0.672521705
20.63	0.6660008
20.64	0.669150866
20.65	0.812297434
20.66	0.676663429
20.67	0.675948552
20.68	0.661012904
20.69	0.837569434
20.7	0.823168
20.71	0.778280915
20.72	0.761040182
20.73	0.796034232
20.74	0.741028533
20.75	0.660252439
20.76	0.662906778
20.77	0.840881804
20.78	0.667147626
20.79	0.716811562
20.8	0.818588566
20.81	0.78468751
20.82	0.809645392
20.83	0.676759879
20.84	0.66995612
20.85	0.719180099
20.86	0.826594035
20.87	0.73260997
20.88	0.742431598
20.89	0.814524652
20.9	0.682493191
20.91	0.829723366
20.92	0.727284316
20.93	0.834165403
20.94	0.784596913
20.95	0.686973598
20.96	0.731927225
20.97	0.66752795
20.98	0.708923522
20.99	0.844291731
21	0.77777921
21.01	0.707889705
21.02	0.809387892
21.03	0.689418502
21.04	0.763882068
21.05	0.673032055
21.06	0.756868629
21.07	0.79817657
21.08	0.860731653
21.09	0.824019623
21.1	0.804930421
21.11	0.772702462
21.12	0.717393425
21.13	0.738418653
21.14	0.709421701
21.15	0.757649694
21.16	0.725528866
21.17	0.670768429
21.18	0.712101892
21.19	0.803618709
21.2	0.726767248
21.21	0.684266491
21.22	0.77403923
21.23	0.784459307
21.24	0.71469534
21.25	0.791704181
21.26	0.685636511
21.27	0.753660306
21.28	0.829587807
21.29	0.743088074
21.3	0.742074661
21.31	0.70965055
21.32	0.757613381
21.33	0.868910583
21.34	0.840987322
21.35	0.734734752
21.36	0.747790188
21.37	0.770511536
21.38	0.848205276
21.39	0.846895614
21.4	0.835405817
21.41	0.726392059
21.42	0.732156681
21.43	0.818154908
21.44	0.790365853
21.45	0.739712035
21.46	0.800999273
21.47	0.855603841
21.48	0.794568578
21.49	0.774917291
21.5	0.695723181
21.51	0.687127752
21.52	0.698617407
21.53	0.805259776
21.54	0.743545347
21.55	0.709134494
21.56	0.765933577
21.57	0.788114458
21.58	0.782193763
21.59	0.873070483
21.6	0.838096534
21.61	0.830936853
21.62	0.698183492
21.63	0.712451675
21.64	0.717801283
21.65	0.828659043
21.66	0.815023982
21.67	0.850559416
21.68	0.694601753
21.69	0.714157496
21.7	0.787527769
21.71	0.721708871
21.72	0.703484852
21.73	0.812394272
21.74	0.853015787
21.75	0.778824818
21.76	0.858409092
21.77	0.758983509
21.78	0.713198961
21.79	0.812301627
21.8	0.830813714
21.81	0.763452845
21.82	0.829332455
21.83	0.867939715
21.84	0.74015771
21.85	0.707991209
21.86	0.685622041
21.87	0.72700198
21.88	0.799638973
21.89	0.809578486
21.9	0.862985791
21.91	0.879555308
21.92	0.763425991
21.93	0.778004523
21.94	0.79938819
21.95	0.794679495
21.96	0.855643501
21.97	0.877681851
21.98	0.876228486
21.99	0.849528962
22	0.710632011
22.01	0.87726239
22.02	0.791199173
22.03	0.726711959
22.04	0.890116479
22.05	0.829884543
22.06	0.711728264
22.07	0.859148229
22.08	0.746502498
22.09	0.709697095
22.1	0.721295634
22.11	0.85794036
22.12	0.845846064
22.13	0.77701853
22.14	0.792644639
22.15	0.820666869
22.16	0.790281177
22.17	0.697953172
22.18	0.741173901
22.19	0.751968247
22.2	0.77254683
22.21	0.836784495
22.22	0.879216166
22.23	0.828321719
22.24	0.845345164
22.25	0.758387211
22.26	0.863814774
22.27	0.722332255
22.28	0.825632987
22.29	0.801034982
22.3	0.782367188
22.31	0.8327514
22.32	0.84019515
22.33	0.747315508
22.34	0.71917503
22.35	0.762155992
22.36	0.743176285
22.37	0.751253316
22.38	0.701908725
22.39	0.767363408
22.4	0.864227147
22.41	0.853087818
22.42	0.834374875
22.43	0.725942498
22.44	0.702983925
22.45	0.838243412
22.46	0.744452111
22.47	0.794055643
22.48	0.880622636
22.49	0.812072129
22.5	0.883692966
22.51	0.822937547
22.52	0.861505289
22.53	0.869540021
22.54	0.709290309
22.55	0.792374123
22.56	0.782038405
22.57	0.869625861
22.58	0.752009479
22.59	0.773470665
22.6	0.871616095
22.61	0.801864736
22.62	0.890767828
22.63	0.885045734
22.64	0.713804766
22.65	0.866864015
22.66	0.733656874
22.67	0.721237783
22.68	0.793570909
22.69	0.896424119
22.7	0.750331504
22.71	0.771750103
22.72	0.754144325
22.73	0.853823678
22.74	0.764711811
22.75	0.861554815
22.76	0.909880488
22.77	0.813305125
22.78	0.871175627
22.79	0.900713004
22.8	0.73540603
22.81	0.821092447
22.82	0.75270549
22.83	0.773116261
22.84	0.816940191
22.85	0.765737788
22.86	0.806946885
22.87	0.808248655
22.88	0.887089319
22.89	0.762131839
22.9	0.801761334
22.91	0.854677135
22.92	0.810559292
22.93	0.721964035
22.94	0.901476578
22.95	0.768785809
22.96	0.835038547
22.97	0.744796533
22.98	0.847279267
22.99	0.87458675
23	0.831445835
23.01	0.770123858
